timestamp,zone_id,demand_mw,demand_forecast_mw,price_per_mwh,temp_c,humidity,wind_speed,precipitation
2025-06-07 11:00:00+00,NYISO,15299,14622,25.740666666666666,19.9,95,5.4,0
2025-06-07 12:00:00+00,NYISO,15817,15093,28.992666666666665,20.2,93,6.1,0.3
2025-06-07 13:00:00+00,NYISO,16450,15622,30.895333333333333,22.3,88,7.1,0.4
2025-06-07 14:00:00+00,NYISO,16901,16022,30.099333333333334,22.4,83,3.7,0.4
2025-06-07 15:00:00+00,NYISO,17149,16435,28.707333333333334,23.7,78,5.8,0.1
2025-06-07 16:00:00+00,NYISO,17391,16767,29.47533333333333,23.2,80,7.3,0.2
2025-06-07 17:00:00+00,NYISO,17432,16950,30.169333333333334,23.4,79,8,0
2025-06-07 18:00:00+00,NYISO,17417,17100,29.354,24.7,73,10.1,0
2025-06-07 19:00:00+00,NYISO,17413,17218,29.358,24.4,74,9.4,0
2025-06-07 20:00:00+00,NYISO,17321,17294,34.965333333333334,26.3,66,7.9,0
2025-06-07 21:00:00+00,NYISO,17572,17665,38.65,26.5,63,8.9,0.3
2025-06-07 22:00:00+00,NYISO,18266,18170,43.534,25.4,66,11.1,0.8
2025-06-07 23:00:00+00,NYISO,18802,18546,43.014,24.8,70,8.4,0
2025-06-08 00:00:00+00,NYISO,18964,18613,39.514,23.8,75,7,0
2025-06-08 01:00:00+00,NYISO,18702,18424,36.29,22.9,82,3.5,0.1
2025-06-08 02:00:00+00,NYISO,18269,18093,33.25666666666667,22.3,83,6,0.1
2025-06-08 03:00:00+00,NYISO,17426,17247,30.74866666666667,21.9,85,7.2,0
2025-06-08 04:00:00+00,NYISO,16408,16271,31.884,21.2,87,5.8,0
2025-06-08 05:00:00+00,NYISO,15439,15225,27.294666666666668,20.5,88,6.3,0
2025-06-08 06:00:00+00,NYISO,14699,14488,25.078,20,88,7.9,0
2025-06-08 07:00:00+00,NYISO,14127,13982,24.499333333333333,19.3,88,9.4,0
2025-06-08 08:00:00+00,NYISO,13725,13637,25.316,18.9,89,8.8,0
2025-06-08 09:00:00+00,NYISO,13543,13467,25.45,18.5,91,7.8,0
2025-06-08 10:00:00+00,NYISO,13406,13368,25.913999999999998,18.4,92,7.9,0
2025-06-08 11:00:00+00,NYISO,13334,13331,21.507333333333335,18.7,91,6.5,0
2025-06-08 12:00:00+00,NYISO,13470,13477,21.609333333333332,19.4,88,8.1,0
2025-06-08 13:00:00+00,NYISO,13706,13883,21.783333333333335,20.7,80,11.6,0
2025-06-08 14:00:00+00,NYISO,13874,14307,23.807333333333336,21.9,73,11.6,0.1
2025-06-08 15:00:00+00,NYISO,14214,14862,24.968,22.3,72,11,0
2025-06-08 16:00:00+00,NYISO,14682,15408,26.66,22.7,71,13.3,0.1
2025-06-08 17:00:00+00,NYISO,15194,15895,28.036,22.6,72,12.8,0
2025-06-08 18:00:00+00,NYISO,15809,16273,29.14333333333333,22.3,73,13.3,0
2025-06-08 19:00:00+00,NYISO,16459,16575,29.504,21.9,76,13.4,0.6
2025-06-08 20:00:00+00,NYISO,17194,16914,32.022,22.1,75,15.3,0
2025-06-08 21:00:00+00,NYISO,17739,17420,37.486,21.3,79,15.3,0
2025-06-08 22:00:00+00,NYISO,18103,17846,43.504,20.1,83,15.5,0
2025-06-08 23:00:00+00,NYISO,18110,17953,42.65133333333333,18.7,88,14.2,0
2025-06-09 00:00:00+00,NYISO,18030,17924,40.56266666666667,18.2,90,12.4,0
2025-06-09 01:00:00+00,NYISO,17963,17769,38.534,17.9,91,7.4,0
2025-06-09 02:00:00+00,NYISO,17583,17442,34.163333333333334,17.7,92,8.6,0
2025-06-09 03:00:00+00,NYISO,16646,16557,26.844,17.5,93,8.8,0
2025-06-09 04:00:00+00,NYISO,15560,15558,27.552,17.3,94,8.7,0.2
2025-06-09 05:00:00+00,NYISO,14750,14514,24.171333333333333,17.1,96,9.9,0.2
2025-06-09 06:00:00+00,NYISO,14168,13964,23.970666666666666,17,97,9.4,0.1
2025-06-09 07:00:00+00,NYISO,13804,13602,21.32133333333333,16.9,97,9.7,0.1
2025-06-09 08:00:00+00,NYISO,13599,13410,21.96333333333333,16.8,97,8,0.1
2025-06-09 09:00:00+00,NYISO,13741,13533,23.391333333333332,16.7,97,11.3,0.1
2025-06-09 10:00:00+00,NYISO,14339,14113,30.45133333333333,16.8,97,9.8,0.1
2025-06-09 11:00:00+00,NYISO,15408,15170,32.71333333333333,16.9,96,9.2,0.1
2025-06-09 12:00:00+00,NYISO,16402,16035,33.434,17.5,94,9.2,0.1
2025-06-09 13:00:00+00,NYISO,16943,16413,34.006,17.7,92,6.7,0.1
2025-06-09 14:00:00+00,NYISO,17203,16613,33.92666666666666,18.1,91,7.7,0.2
2025-06-09 15:00:00+00,NYISO,17106,16808,35.17933333333334,19.4,86,8.5,0.1
2025-06-09 16:00:00+00,NYISO,17225,17003,33.89733333333333,20.1,84,7.5,0
2025-06-09 17:00:00+00,NYISO,17329,17107,34.726,21.9,79,7.8,0
2025-06-09 18:00:00+00,NYISO,17331,17302,34.152,22.8,76,6.4,0
2025-06-09 19:00:00+00,NYISO,17370,17454,35.153999999999996,23.2,75,4.7,0.1
2025-06-09 20:00:00+00,NYISO,17389,17618,39.866,23.6,74,4.5,0.1
2025-06-09 21:00:00+00,NYISO,17858,17922,44.39533333333333,24.3,71,6,0
2025-06-09 22:00:00+00,NYISO,18299,18230,49.97133333333333,23.9,72,6.3,0.1
2025-06-09 23:00:00+00,NYISO,18270,18223,47.028,23,77,8.3,0
2025-06-10 00:00:00+00,NYISO,18135,18160,41.541333333333334,21.6,85,9,0
2025-06-10 01:00:00+00,NYISO,17945,18003,41.724000000000004,19.4,87,8.7,0
2025-06-10 02:00:00+00,NYISO,17400,17540,35.580000000000005,19,88,8.4,0
2025-06-10 03:00:00+00,NYISO,16369,16526,27.969333333333335,18.8,89,7.7,0
2025-06-10 04:00:00+00,NYISO,15354,15423,24.20133333333333,18.3,91,8,0
2025-06-10 05:00:00+00,NYISO,14588,14526,20.479333333333333,17.6,93,8.5,0
2025-06-10 06:00:00+00,NYISO,14056,13993,20.099333333333334,17.3,95,5.4,0
2025-06-10 07:00:00+00,NYISO,13689,13640,19.377333333333336,17.1,96,8.5,0
2025-06-10 08:00:00+00,NYISO,13489,13471,19.988,17.1,96,3,10.5
2025-06-10 09:00:00+00,NYISO,13592,13608,20.754666666666665,17,99,7.2,1.4
2025-06-10 10:00:00+00,NYISO,14141,14209,29.122666666666664,17.4,98,6.3,0
2025-06-10 11:00:00+00,NYISO,15255,15330,31.347333333333335,17.7,98,3.2,0
2025-06-10 12:00:00+00,NYISO,16248,16160,32.00933333333333,18.4,96,2.7,0
2025-06-10 13:00:00+00,NYISO,16673,16467,31.378,18.1,98,4.4,3
2025-06-10 14:00:00+00,NYISO,16825,16555,33.068666666666665,19.6,89,7.7,0.4
2025-06-10 15:00:00+00,NYISO,16876,16705,31.977333333333334,20.6,85,7.4,0.2
2025-06-10 16:00:00+00,NYISO,16939,16930,32.47866666666667,21.5,82,2.6,0
2025-06-10 17:00:00+00,NYISO,16876,17094,31.934,23,77,2.9,0
2025-06-10 18:00:00+00,NYISO,16797,17322,31.09733333333333,24.7,71,6.5,0.1
2025-06-10 19:00:00+00,NYISO,16656,17484,31.796666666666667,25.5,68,8.9,0
2025-06-10 20:00:00+00,NYISO,16722,17713,35.494,26.5,64,11.4,0
2025-06-10 21:00:00+00,NYISO,17250,18112,42.508,26,64,15.3,0.2
2025-06-10 22:00:00+00,NYISO,18095,18587,45.568,26.1,53,13.1,0
2025-06-10 23:00:00+00,NYISO,18543,18818,44.36933333333333,25.3,57,10.5,0
2025-06-11 00:00:00+00,NYISO,18730,19024,42.83133333333333,23.6,66,6.7,0
2025-06-11 01:00:00+00,NYISO,18536,18860,38.449333333333335,23,70,8.3,0
2025-06-11 02:00:00+00,NYISO,18143,18416,32.732,22.2,74,7.3,0
2025-06-11 03:00:00+00,NYISO,17085,17319,28.432000000000002,21.5,74,8.4,0
2025-06-11 04:00:00+00,NYISO,15874,16066,27.886000000000003,20.8,77,7.7,0
2025-06-11 05:00:00+00,NYISO,15000,15051,24.964,20.1,80,7.8,0
2025-06-11 06:00:00+00,NYISO,14364,14350,22.468666666666664,19.9,80,8.4,0
2025-06-11 07:00:00+00,NYISO,13900,13843,21.944666666666667,19.6,80,10,0
2025-06-11 08:00:00+00,NYISO,13605,13549,21.708000000000002,19,81,9.8,0
2025-06-11 09:00:00+00,NYISO,13695,13572,23.962,18.3,81,8.9,0
2025-06-11 10:00:00+00,NYISO,14167,13993,28.050666666666665,17.8,81,9.1,0
2025-06-11 11:00:00+00,NYISO,15148,14843,31.080666666666666,18.5,78,8.7,0
2025-06-11 12:00:00+00,NYISO,15900,15485,30.445333333333334,20.3,74,5.4,0
2025-06-11 13:00:00+00,NYISO,16098,15699,26.765333333333334,22.9,62,4.7,0
2025-06-11 14:00:00+00,NYISO,16133,15813,27.95133333333333,24.6,47,6.4,0
2025-06-11 15:00:00+00,NYISO,16342,16083,28.968,25.8,40,6.2,0
2025-06-11 16:00:00+00,NYISO,16819,16507,29.691333333333333,26.6,39,5.8,0
2025-06-11 17:00:00+00,NYISO,17179,16861,30.332666666666668,27.3,39,7.7,0
2025-06-11 18:00:00+00,NYISO,17556,17331,30.279999999999998,28,37,12.3,0
2025-06-11 19:00:00+00,NYISO,17948,17823,32.727333333333334,28,37,15,0
2025-06-11 20:00:00+00,NYISO,18526,18420,39.519999999999996,27.8,37,14.4,0
2025-06-11 21:00:00+00,NYISO,19337,19298,51.654,27.9,37,13.6,0
2025-06-11 22:00:00+00,NYISO,20119,20196,54.78933333333334,27.5,38,13,0
2025-06-11 23:00:00+00,NYISO,20588,20663,52.192,26.3,46,8.8,0
2025-06-12 00:00:00+00,NYISO,20643,20764,46.12133333333334,24.4,55,6.4,0
2025-06-12 01:00:00+00,NYISO,20241,20487,41.72666666666667,23.1,64,8.1,0
2025-06-12 02:00:00+00,NYISO,19790,19977,36.126666666666665,22.1,68,9.2,0
2025-06-12 03:00:00+00,NYISO,18552,18745,31.644,21.1,71,8.8,0
2025-06-12 04:00:00+00,NYISO,17227,17400,26.233999999999998,20.4,73,8.9,0
2025-06-12 05:00:00+00,NYISO,16132,16060,23.057333333333336,20.2,76,9.7,0
2025-06-12 06:00:00+00,NYISO,15366,15298,21.735333333333333,19.9,79,10.6,0
2025-06-12 07:00:00+00,NYISO,14867,14746,20.102666666666668,19.8,81,11.2,0
2025-06-12 08:00:00+00,NYISO,14543,14421,20.517333333333333,19.7,84,10,0
2025-06-12 09:00:00+00,NYISO,14556,14419,23.582,19.3,86,9.2,0
2025-06-12 10:00:00+00,NYISO,14955,14846,30.358666666666668,19,88,8.2,0
2025-06-12 11:00:00+00,NYISO,15976,15730,33.52133333333333,19.9,86,7.5,0
2025-06-12 12:00:00+00,NYISO,16892,16563,31.961333333333336,21.8,79,6.5,0
2025-06-12 13:00:00+00,NYISO,17276,17111,28.691333333333333,25.1,67,6.9,0
2025-06-12 14:00:00+00,NYISO,17655,17485,29.018666666666665,27.1,56,7.9,0
2025-06-12 15:00:00+00,NYISO,18084,17906,30.436,28.7,49,8.5,0
2025-06-12 16:00:00+00,NYISO,18466,18433,31.159333333333333,29.8,46,8.5,0
2025-06-12 17:00:00+00,NYISO,18805,18934,31.959333333333333,30.6,44,10.2,0
2025-06-12 18:00:00+00,NYISO,19403,19449,33.236666666666665,31.3,41,12.6,0
2025-06-12 19:00:00+00,NYISO,20021,19950,36.43733333333333,31.7,40,13.8,0
2025-06-12 20:00:00+00,NYISO,20880,20539,42.11,31.6,41,13.6,0
2025-06-12 21:00:00+00,NYISO,21761,21351,57.663333333333334,31.4,41,13.5,0
2025-06-12 22:00:00+00,NYISO,22230,21988,59.826,31,42,12.1,0
2025-06-12 23:00:00+00,NYISO,22231,22001,52.90266666666666,30.6,44,10.2,0
2025-06-13 00:00:00+00,NYISO,22153,21769,47.29666666666667,28.6,50,15,0
2025-06-13 01:00:00+00,NYISO,21681,21278,43.588,25.9,56,6.4,0
2025-06-13 02:00:00+00,NYISO,21041,20623,37.81466666666667,25.2,63,5.9,0
2025-06-13 03:00:00+00,NYISO,19687,19309,33.663333333333334,24.6,69,6.6,0
2025-06-13 04:00:00+00,NYISO,18103,17888,31.233333333333334,23.5,73,4.7,0
2025-06-13 05:00:00+00,NYISO,16921,16605,26.860666666666667,22.9,75,4.3,0
2025-06-13 06:00:00+00,NYISO,15986,15691,24.562,22.6,76,2.6,0
2025-06-13 07:00:00+00,NYISO,15309,15016,22.833333333333332,22.2,77,8.6,0
2025-06-13 08:00:00+00,NYISO,14864,14604,22.598666666666666,21.2,74,10.8,0
2025-06-13 09:00:00+00,NYISO,14727,14535,24.924,20.4,70,8.4,0
2025-06-13 10:00:00+00,NYISO,15023,14882,29.166,20,67,8.5,0
2025-06-13 11:00:00+00,NYISO,15831,15739,31.84733333333333,20.6,62,8.4,0
2025-06-13 12:00:00+00,NYISO,16583,16495,30.490666666666666,21.8,55,10.3,0
2025-06-13 13:00:00+00,NYISO,16881,16813,28.755333333333333,23.2,55,11.9,0
2025-06-13 14:00:00+00,NYISO,16967,16924,28.366666666666667,24.8,50,11.5,0
2025-06-13 15:00:00+00,NYISO,16922,17046,28.941333333333333,26.2,43,11.2,0
2025-06-13 16:00:00+00,NYISO,16939,17181,29.82,27.7,39,10.3,0
2025-06-13 17:00:00+00,NYISO,17112,17309,30.576666666666664,28.8,37,10.4,0
2025-06-13 18:00:00+00,NYISO,17481,17503,32.13,28.8,38,11,0
2025-06-13 19:00:00+00,NYISO,17697,17714,34.019333333333336,28.5,39,11.9,0
2025-06-13 20:00:00+00,NYISO,18165,18012,40.400666666666666,28,41,12.5,0
2025-06-13 21:00:00+00,NYISO,18800,18501,49.03733333333333,27.6,43,11.7,0
2025-06-13 22:00:00+00,NYISO,19304,18932,49.58266666666667,26.9,45,11.7,0
2025-06-13 23:00:00+00,NYISO,19247,18936,46.48800000000001,25.9,49,11,0
2025-06-14 00:00:00+00,NYISO,19044,18781,44.47266666666667,24.6,54,10.6,0
2025-06-14 01:00:00+00,NYISO,18698,18408,40.164,22.9,46,10.6,0
2025-06-14 02:00:00+00,NYISO,18240,17964,35.223333333333336,21.9,49,9.4,0
2025-06-14 03:00:00+00,NYISO,17308,17014,31.204666666666665,20.9,54,8,0
2025-06-14 04:00:00+00,NYISO,16270,15964,32.316,20.2,59,6.4,0
2025-06-14 05:00:00+00,NYISO,15368,15022,27.604,19.8,64,7,0
2025-06-14 06:00:00+00,NYISO,14667,14357,24.949333333333335,19.7,67,7.3,0
2025-06-14 07:00:00+00,NYISO,14179,13910,22.93,19.5,70,7.8,0
2025-06-14 08:00:00+00,NYISO,13865,13641,22.601333333333333,18.9,76,7.8,1.2
2025-06-14 09:00:00+00,NYISO,13750,13539,24.466,18.2,89,9.3,3
2025-06-14 10:00:00+00,NYISO,13748,13590,25.464,18.1,92,7.8,0.3
2025-06-14 11:00:00+00,NYISO,13938,13848,26.504,18.6,90,8.1,0.1
2025-06-14 12:00:00+00,NYISO,14347,14279,27.064,18.6,91,8.8,0.3
2025-06-14 13:00:00+00,NYISO,14718,14781,29.119333333333334,19.4,86,10.4,0
2025-06-14 14:00:00+00,NYISO,14934,15139,29.177333333333333,20.2,81,9.8,0.1
2025-06-14 15:00:00+00,NYISO,15144,15395,29.578666666666667,21.8,76,8.4,0.2
2025-06-14 16:00:00+00,NYISO,15267,15504,28.668666666666663,21.7,76,8.7,0.5
2025-06-14 17:00:00+00,NYISO,15206,15459,28.529999999999998,21,79,9.6,0.7
2025-06-14 18:00:00+00,NYISO,15143,15345,28.612000000000002,22.2,74,10.1,0.2
2025-06-14 19:00:00+00,NYISO,15105,15269,29.39,21.7,74,9.9,0.1
2025-06-14 20:00:00+00,NYISO,15212,15294,29.484666666666666,21.2,76,10.2,0.1
2025-06-14 21:00:00+00,NYISO,15419,15540,33.81933333333333,20.7,77,10.9,0.1
2025-06-14 22:00:00+00,NYISO,15818,15941,36.834666666666664,20.6,77,10.7,0.1
2025-06-14 23:00:00+00,NYISO,16149,16250,36.968666666666664,20.2,78,9.7,0
2025-06-15 00:00:00+00,NYISO,16333,16301,36.03333333333333,19.5,80,9.7,0
2025-06-15 01:00:00+00,NYISO,16370,16306,34.55133333333333,17.6,85,11.7,0
2025-06-15 02:00:00+00,NYISO,16142,16116,30.70266666666667,17.2,86,10.3,0
2025-06-15 03:00:00+00,NYISO,15488,15445,27.706666666666663,16.9,87,10.1,0.1
2025-06-15 04:00:00+00,NYISO,14674,14639,28.716666666666665,16.6,87,8.2,0
2025-06-15 05:00:00+00,NYISO,13985,13967,25.264666666666667,16.3,87,10,0
2025-06-15 06:00:00+00,NYISO,13448,13409,21.628,16,87,10.3,0
2025-06-15 07:00:00+00,NYISO,13056,13020,21.271333333333335,15.8,88,8.6,0
2025-06-15 08:00:00+00,NYISO,12832,12773,21.315333333333335,15.8,88,9.8,0
2025-06-15 09:00:00+00,NYISO,12740,12679,21.767333333333333,15.8,88,10.1,0
2025-06-15 10:00:00+00,NYISO,12717,12663,22.216,15.8,88,9.9,0
2025-06-15 11:00:00+00,NYISO,12826,12726,22.140666666666668,16.1,87,9,0
2025-06-15 12:00:00+00,NYISO,13132,12904,22.792666666666666,16.4,86,10.4,0.1
2025-06-15 13:00:00+00,NYISO,13598,13246,22.798000000000002,16.3,85,11.4,0.1
2025-06-15 14:00:00+00,NYISO,13959,13560,24.074666666666666,16.7,85,10.3,1.1
2025-06-15 15:00:00+00,NYISO,14206,13869,24.025333333333332,17.3,83,12,1.3
2025-06-15 16:00:00+00,NYISO,14373,14084,24.192,18.2,80,10.3,0.2
2025-06-15 17:00:00+00,NYISO,14478,14212,24.271333333333335,18.6,79,10.5,0.2
2025-06-15 18:00:00+00,NYISO,14529,14297,23.58133333333333,19,79,11.6,0
2025-06-15 19:00:00+00,NYISO,14606,14375,23.470000000000002,19.1,78,11.3,0
2025-06-15 20:00:00+00,NYISO,14888,14609,26.534,18.9,80,11,0
2025-06-15 21:00:00+00,NYISO,15319,15098,30.374000000000002,19,79,10.8,0
2025-06-15 22:00:00+00,NYISO,15698,15760,33.56066666666667,18.9,79,9.9,0
2025-06-15 23:00:00+00,NYISO,16021,16245,35.64533333333334,18.6,80,9.2,0
2025-06-16 00:00:00+00,NYISO,16349,16546,37.74533333333333,18.1,83,8.5,0
2025-06-16 01:00:00+00,NYISO,16607,16621,35.339333333333336,16.5,87,9.1,0.1
2025-06-16 02:00:00+00,NYISO,16428,16422,31.235999999999997,16.4,89,8.9,0.6
2025-06-16 03:00:00+00,NYISO,15621,15607,27.124000000000002,16,91,9.1,0.4
2025-06-16 04:00:00+00,NYISO,14655,14663,28.396,15.8,92,8.5,0.3
2025-06-16 05:00:00+00,NYISO,13940,13864,25.449333333333335,15.6,92,9.2,0.1
2025-06-16 06:00:00+00,NYISO,13397,13343,22.842,15.4,91,9.7,0
2025-06-16 07:00:00+00,NYISO,13088,13005,21.62066666666667,15.4,89,8.4,0
2025-06-16 08:00:00+00,NYISO,12936,12828,21.911333333333335,15.5,87,9.3,0
2025-06-16 09:00:00+00,NYISO,13092,12973,24.92,15.6,85,9.1,0
2025-06-16 10:00:00+00,NYISO,13677,13533,29.958000000000002,15.7,86,9.3,0
2025-06-16 11:00:00+00,NYISO,14682,14505,31.625333333333334,15.9,87,9.1,0
2025-06-16 12:00:00+00,NYISO,15631,15329,31.804,16.4,87,8.3,0
2025-06-16 13:00:00+00,NYISO,16147,15739,29.322666666666667,17.1,86,11.9,0
2025-06-16 14:00:00+00,NYISO,16344,15895,28.93133333333333,17.5,87,11.8,0
2025-06-16 15:00:00+00,NYISO,16504,16089,29.215333333333334,18.4,85,11.5,0
2025-06-16 16:00:00+00,NYISO,16577,16241,30.79866666666667,18.9,84,12.6,0
2025-06-16 17:00:00+00,NYISO,16660,16377,30.802666666666667,19.7,81,12.4,0
2025-06-16 18:00:00+00,NYISO,16847,16544,31.5,20.1,81,12.1,0
2025-06-16 19:00:00+00,NYISO,16980,16776,31.755999999999997,20.1,81,11.1,0
2025-06-16 20:00:00+00,NYISO,17389,17030,34.71666666666667,20.2,82,10.6,0
2025-06-16 21:00:00+00,NYISO,17908,17495,40.24533333333333,20.1,82,10.9,0
2025-06-16 22:00:00+00,NYISO,18284,17980,45.669333333333334,20,83,10.9,0
2025-06-16 23:00:00+00,NYISO,18326,18151,48.04,19.5,86,8.8,0
2025-06-17 00:00:00+00,NYISO,18400,18225,44.566,19.2,88,7.6,0
2025-06-17 01:00:00+00,NYISO,18272,18062,40.708666666666666,18.3,91,6.7,0
2025-06-17 02:00:00+00,NYISO,17761,17617,34.038,18.1,91,8.4,0
2025-06-17 03:00:00+00,NYISO,16709,16569,28.886000000000003,17.7,93,8.6,0
2025-06-17 04:00:00+00,NYISO,15521,15429,27.888666666666666,17.5,93,7,0
2025-06-17 05:00:00+00,NYISO,14658,14573,25.217333333333332,17.3,94,5.5,0
2025-06-17 06:00:00+00,NYISO,14051,14003,22.990000000000002,17.2,94,6.8,0
2025-06-17 07:00:00+00,NYISO,13662,13620,21.404666666666667,17.1,95,6.6,0
2025-06-17 08:00:00+00,NYISO,13454,13416,21.924,17.2,95,5.6,0
2025-06-17 09:00:00+00,NYISO,13597,13539,25.584,17.2,96,3.8,0
2025-06-17 10:00:00+00,NYISO,14137,14101,30.738666666666667,17.3,95,2.9,0
2025-06-17 11:00:00+00,NYISO,15208,15198,34.05266666666667,17.6,95,4.5,0.1
2025-06-17 12:00:00+00,NYISO,16275,16189,35.51533333333334,18.3,93,2.5,0
2025-06-17 13:00:00+00,NYISO,16936,16757,34.25466666666667,18.6,90,3.5,0
2025-06-17 14:00:00+00,NYISO,17330,16998,36.092,19.3,88,4.9,0
2025-06-17 15:00:00+00,NYISO,17404,17277,36.684,20.7,83,5.1,0
2025-06-17 16:00:00+00,NYISO,17619,17480,37.04533333333333,22.3,79,5.5,0
2025-06-17 17:00:00+00,NYISO,17760,17675,37.272666666666666,23.3,76,6.8,0
2025-06-17 18:00:00+00,NYISO,17931,17869,36.94266666666667,23.9,75,7,0
2025-06-17 19:00:00+00,NYISO,18062,18068,39.144,24.2,75,7.8,0
2025-06-17 20:00:00+00,NYISO,18348,18258,41.587333333333326,24.7,75,7.2,0
2025-06-17 21:00:00+00,NYISO,18655,18647,44.190666666666665,24.7,76,8.1,0.2
2025-06-17 22:00:00+00,NYISO,19028,18966,47.68333333333333,24.3,79,8.7,0
2025-06-17 23:00:00+00,NYISO,19028,18966,49.43266666666667,24.1,80,7.9,0
2025-06-18 00:00:00+00,NYISO,18988,18936,46.748666666666665,23.3,84,7.7,0
2025-06-18 01:00:00+00,NYISO,18880,18741,42.26533333333334,22.5,89,6.2,0
2025-06-18 02:00:00+00,NYISO,18445,18328,36.35933333333333,22.3,90,7.8,0
2025-06-18 03:00:00+00,NYISO,17409,17296,31.636000000000003,21.9,91,8.7,0
2025-06-18 04:00:00+00,NYISO,16228,16133,31.567999999999998,21.2,92,8.6,0
2025-06-18 05:00:00+00,NYISO,15312,15447,28.01066666666667,20.6,93,9.1,0.1
2025-06-18 06:00:00+00,NYISO,14679,14828,25.502,19.9,95,9,1.9
2025-06-18 07:00:00+00,NYISO,14290,14399,25.25133333333333,19.7,97,8.5,0
2025-06-18 08:00:00+00,NYISO,14085,14173,25.55666666666667,19.9,97,7.1,0
2025-06-18 09:00:00+00,NYISO,14210,14257,26.648666666666667,20,97,6.8,0
2025-06-18 10:00:00+00,NYISO,14769,14815,33.776666666666664,20.2,97,7.5,0
2025-06-18 11:00:00+00,NYISO,15905,15965,35.344,20.7,96,6.9,0
2025-06-18 12:00:00+00,NYISO,17067,17028,39.788666666666664,21.9,93,8,0
2025-06-18 13:00:00+00,NYISO,17738,17661,40.769999999999996,22.7,90,6.3,0
2025-06-18 14:00:00+00,NYISO,18211,17987,41.99333333333333,24.3,85,6.5,0
2025-06-18 15:00:00+00,NYISO,18499,18440,42.879333333333335,25.9,80,5.5,0.1
2025-06-18 16:00:00+00,NYISO,18600,18854,43.580000000000005,27.3,75,4.8,0.1
2025-06-18 17:00:00+00,NYISO,18840,19256,45.74466666666667,27.4,74,6.6,0
2025-06-18 18:00:00+00,NYISO,19320,19733,49.080666666666666,29.1,69,6.2,0
2025-06-18 19:00:00+00,NYISO,20006,20279,53.556000000000004,25.8,84,8.8,3.3
2025-06-18 20:00:00+00,NYISO,20972,20818,53.821333333333335,27.4,79,6.1,0
2025-06-18 21:00:00+00,NYISO,21929,21473,58.69866666666667,28.2,77,4.8,0.1
2025-06-18 22:00:00+00,NYISO,22569,21917,60.394666666666666,24.4,94,12.2,4.9
2025-06-18 23:00:00+00,NYISO,22450,21977,57.652,24.2,94,8.3,1.7
2025-06-19 00:00:00+00,NYISO,21993,21925,56.66466666666667,24.1,95,4.6,0
2025-06-19 01:00:00+00,NYISO,21488,21629,49.215333333333334,24.1,97,9.3,0
2025-06-19 02:00:00+00,NYISO,20913,21092,42.47533333333333,24,97,9.7,0
2025-06-19 03:00:00+00,NYISO,19738,19829,38.00066666666667,23.9,96,10.3,0
2025-06-19 04:00:00+00,NYISO,18464,18422,40.548,23.7,96,10.2,0
2025-06-19 05:00:00+00,NYISO,17389,17175,36.272000000000006,23.3,96,11.2,0
2025-06-19 06:00:00+00,NYISO,16536,16390,32.924,22.8,97,10.6,0
2025-06-19 07:00:00+00,NYISO,15953,15804,30.745333333333335,22.5,96,11.6,0
2025-06-19 08:00:00+00,NYISO,15640,15457,30.32133333333333,22.2,96,10.3,0
2025-06-19 09:00:00+00,NYISO,15649,15458,34.926,21.9,97,10.6,0
2025-06-19 10:00:00+00,NYISO,16044,15902,38.634,22,97,10.8,0
2025-06-19 11:00:00+00,NYISO,16907,16785,42.032000000000004,22.9,96,10.1,0
2025-06-19 12:00:00+00,NYISO,17948,17801,43.94266666666667,24.3,90,10.2,0
2025-06-19 13:00:00+00,NYISO,18849,18647,44.11066666666667,26.6,86,5.8,0
2025-06-19 14:00:00+00,NYISO,19855,19275,44.76133333333333,28.5,81,7.1,0
2025-06-19 15:00:00+00,NYISO,20773,19932,46.297333333333334,28.5,70,10.7,1.7
2025-06-19 16:00:00+00,NYISO,21828,20508,51.32533333333333,28.3,72,16.8,4.6
2025-06-19 17:00:00+00,NYISO,22609,21050,54.408,28.4,77,7.6,0
2025-06-19 18:00:00+00,NYISO,23237,21537,57.808,30.3,68,15.7,0.1
2025-06-19 19:00:00+00,NYISO,23463,22118,61.17466666666667,30.6,63,14.7,1.7
2025-06-19 20:00:00+00,NYISO,23970,22778,65.41199999999999,30.5,59,18.7,0
2025-06-19 21:00:00+00,NYISO,24197,23375,72.01733333333333,27.8,71,14.4,2.7
2025-06-19 22:00:00+00,NYISO,24064,23649,70.41466666666666,24.5,89,13,8.3
2025-06-19 23:00:00+00,NYISO,24238,23225,65.33066666666666,24.4,91,11.7,0.1
2025-06-20 00:00:00+00,NYISO,23594,22816,59.29333333333333,24.6,87,16.6,0.1
2025-06-20 01:00:00+00,NYISO,22718,22219,54.519999999999996,21.9,90,15.2,0
2025-06-20 02:00:00+00,NYISO,21667,21482,47.63533333333333,21.9,88,14.8,0
2025-06-20 03:00:00+00,NYISO,20173,20113,41.04333333333333,21.9,88,15.6,0
2025-06-20 04:00:00+00,NYISO,18766,18643,42.940666666666665,22.3,85,15.6,0
2025-06-20 05:00:00+00,NYISO,17593,17669,38.474000000000004,22.2,83,17,0
2025-06-20 06:00:00+00,NYISO,16697,16682,34.158,21,80,17.6,0
2025-06-20 07:00:00+00,NYISO,16044,15945,33.803333333333335,19.7,76,16.7,0
